#KEY	PBS_4	PBS_3	PBS_2	PBS_1	CML_4	CML_3	CML_2	CML_1
C3ar1	17228	17828	15622	17682	17151	25427	16580	20332
C430002N11Rik	0	0	0	0	0	0	0	0
C430049B03Rik	42	23	26	20	24	22	28	21
C4a	0	0	0	0	0	0	0	0
C4b	147	92	304	53	342	957	114	464
C4bp	0	0	0	0	0	0	0	0
C4bp-ps1	0	0	0	0	0	0	0	0
C530005A16Rik	25	18	1	31	2	17	22	9
C530008M17Rik	10	0	4	3	14	13	6	11
C530044C16Rik	0	0	0	0	0	0	0	0
C5ar1	8333	7435	7651	7734	7814	15211	7227	10420
C5ar2	2564	2916	2483	2999	2910	3705	2558	3018
C6	0	0	0	0	0	0	0	0
C630028M04Rik	0	0	0	0	0	0	0	0
C630031E19Rik	0	0	0	0	0	0	0	0
C630043F03Rik	4	6	1	28	0	30	4	16
C7	0	0	0	0	0	0	0	0
C730002L08Rik	0	0	0	0	0	0	0	0
C730027H18Rik	0	0	0	0	0	0	0	0
C730036E19Rik	0	0	0	0	0	0	0	0
C77080	3	0	0	19	0	0	0	3
C77370	0	0	1	0	0	0	0	1
C86187	0	0	0	0	7	0	0	1
C87198	0	0	0	0	0	0	0	0
C87414	0	0	0	0	0	0	0	0
C87436	1412	1232	1207	1442	1327	1891	1147	1472
C87499	0	0	0	0	0	0	0	0
C87977	0	0	0	0	0	0	0	0
C8a	0	0	0	0	0	0	0	0
C8b	0	0	0	0	0	0	0	0
C8g	39	18	15	26	36	25	28	23
C9	0	0	0	0	0	0	0	0
C920006O11Rik	19	1	16	25	4	27	6	21
C920009B18Rik	16	0	0	24	8	48	45	19
C920021L13Rik	23	28	55	51	45	52	44	55
C920025E04Rik	5	15	26	8	7	11	13	21
CK137956	0	0	0	0	0	0	0	0
Caap1	493	597	678	540	689	884	735	715
Cab39	4696	4105	3617	4401	4321	5571	3973	4656
Cab39l	1414	1309	1299	981	1274	1919	954	1600
Cabin1	1897	1513	1555	1301	1840	2726	1948	2128
Cables1	4750	4600	3989	4531	4320	4405	4714	4490
Cables2	422	288	352	556	414	509	380	501
Cabp1	0	0	0	9	0	0	0	0
Cabp2	0	0	0	0	0	0	0	0
Cabp4	0	0	0	0	0	0	1	0
Cabp5	0	0	0	0	0	0	0	0
Cabp7	0	0	0	0	0	0	0	0
Cabs1	0	0	0	0	0	0	0	0
Cabyr	46	29	12	19	16	3	24	8
Cacfd1	151	249	182	120	154	394	173	258
Cachd1	0	0	0	2	0	1	0	1
Cacna1a	52	41	25	48	45	65	108	64
Cacna1b	0	0	0	0	2	3	0	0
Cacna1c	12	11	8	13	4	8	18	6
Cacna1d	247	299	288	313	357	431	319	352
Cacna1e	10	3	0	2	11	1	0	2
Cacna1f	11	16	28	4	35	9	0	22
Cacna1g	0	0	0	0	0	0	1	0
Cacna1h	0	0	1	0	0	0	0	1
Cacna1i	0	0	1	1	0	0	0	0
Cacna1s	70	25	62	74	92	72	130	77
Cacna2d1	0	0	1	0	0	0	0	0
Cacna2d2	0	0	1	0	0	0	0	0
Cacna2d3	1	6	0	0	0	0	0	0
Cacna2d4	0	2	0	2	0	1	1	0
Cacnb1	17	9	0	7	31	24	21	16
Cacnb2	317	257	366	305	282	512	345	408
Cacnb3	0	0	0	0	9	0	0	3
Cacnb4	55	76	31	52	61	31	35	42
Cacng1	0	0	0	0	0	0	0	0
Cacng2	0	0	1	0	0	0	1	0
Cacng3	0	0	0	0	0	0	0	0
Cacng4	0	0	0	0	0	0	0	0
Cacng5	0	0	0	0	0	0	0	0
Cacng6	0	0	0	0	0	0	0	0
Cacng7	0	0	0	0	0	0	0	0
Cacng8	1	3	2	0	0	0	0	1
Cactin	490	277	511	457	542	812	338	609
Cacul1	1134	1224	1379	843	1421	1636	802	1484
Cacybp	1934	2086	2556	1462	1991	3393	1817	2756
Cad	510	293	273	411	649	540	384	515
Cadm1	5947	5867	5557	4940	5357	5544	5293	5746
Cadm2	0	0	0	35	0	7	0	2
Cadm3	0	0	0	0	0	0	0	0
Cadm4	11	19	10	6	15	8	10	12
Cadps	0	0	2	2	0	0	0	0
Cadps2	0	0	0	1	0	2	4	2
Cage1	12	50	16	63	22	20	5	27
Cahm	175	198	127	145	131	164	120	142
Calb1	3	9	0	0	0	0	0	0
Calb2	5	0	0	5	6	7	0	0
Calca	0	12	0	0	0	0	2	3
Calcb	0	0	0	0	0	0	0	0
Calcoco1	777	652	762	712	710	1420	821	1000
Calcoco2	0	0	0	0	0	0	1	0
Calcr	0	0	0	0	0	0	0	0
Calcrl	1700	2380	1655	2000	2391	3012	1689	2402
Cald1	37	0	12	0	1	0	2	4
Calhm1	0	0	0	0	0	0	0	0
Calhm2	2989	2373	2387	2617	2811	4037	2739	3136
Calm1	9708	10683	10817	10381	9417	14100	9270	12326
Calm2	21082	26475	21020	19610	21270	27003	20391	24816
Calm3	1365	1385	1366	1237	1152	1323	1310	1412
Calm4	5	0	0	0	0	0	0	0
Calm5	0	0	0	0	0	0	0	0
Calml3	1	2	0	0	0	0	0	0
Calml4	6	11	34	0	1	8	22	13
Caln1	0	2	0	0	1	0	0	0
Calr	31637	28300	33134	27919	31586	31025	27412	33414
Calr3	65	22	34	50	6	50	12	50
Calr4	6	0	1	0	2	3	2	1
Calu	7886	6559	6840	6203	7055	9066	5781	8158
Caly	0	0	5	0	2	2	0	2
Camk1	10179	11504	10020	10066	9980	11457	9776	11652
Camk1d	3510	2421	2607	2553	3622	4083	3130	3295
Camk1g	0	0	0	0	0	0	0	0
Camk2a	33	60	29	47	9	63	21	30
Camk2b	3	270	123	91	46	240	92	123
Camk2d	5307	4658	4019	4589	5291	6772	4867	5306
Camk2g	68	152	116	83	103	101	65	93
Camk2n1	321	441	339	370	283	312	307	351
Camk2n2	23	15	11	11	6	25	4	13
Camk4	0	0	0	0	0	0	1	1
Camkk1	490	313	227	418	285	744	234	414
Camkk2	529	377	399	483	455	929	546	611
Camkmt	185	159	176	68	160	254	186	175
Camkv	0	0	0	0	0	0	0	0
Caml	1081	1399	1295	961	1278	1795	957	1502
Camp	428	140	0	0	0	0	343	0
Camsap1	1084	799	715	769	1035	1635	1092	1117
Camsap2	910	844	777	680	1085	1524	834	1147
Camsap3	8	0	0	0	5	9	0	5
Camta1	158	225	182	175	202	220	218	209
Camta2	1194	928	1246	1181	1171	1434	1208	1283
Cand1	3160	2944	2339	2713	3139	5138	2614	3562
Cand2	451	240	327	298	460	330	358	369
Cant1	2981	2879	3374	2855	3270	3375	2771	3594
Canx	27523	27599	29765	25949	29352	36370	24560	32342
Cap1	2678	2648	2434	2638	2973	3770	2329	3239
Cap2	0	0	0	0	0	0	0	0
Capg	995	952	607	1247	891	1145	794	1016
Capn1	89	131	63	101	183	136	88	123
Capn10	198	177	83	173	156	369	94	233
Capn11	48	0	70	0	0	5	54	19
Capn12	0	0	0	1	0	2	0	0
Capn13	0	0	0	0	0	0	0	0
Capn15	203	154	153	185	224	259	245	230
Capn2	265	156	464	192	208	364	303	352
Capn3	4466	3756	4568	3895	4930	5795	4508	5147
Capn5	44	0	0	32	14	4	0	18
Capn6	0	0	0	25	0	0	0	0
Capn7	876	1017	784	704	988	1970	862	1298
Capn8	1	0	0	0	0	0	0	1
Capn9	0	1	0	0	0	0	0	0
Capns1	648	557	663	699	629	899	619	781
Capns2	53	25	58	47	74	45	51	58
Caprin1	6641	5770	6237	6085	7043	11356	6669	8387
Caprin2	67	81	15	5	62	91	57	54
Caps2	0	0	0	0	0	0	0	0
Capsl	9	6	15	0	0	0	0	5
Capza1	2819	2849	2837	2588	2903	4219	2722	3387
Capza2	42422	49084	42993	38430	43281	54296	38663	48689
Capza3	0	0	0	0	0	0	0	0
Capzb	11555	11512	10512	10573	11170	12502	10703	12162
Car1	0	0	0	0	0	0	0	0
Car10	0	0	0	1	0	6	0	3
Car11	53	11	27	50	48	10	17	47
Car12	0	7	0	0	0	0	0	0
Car13	8	0	10	6	3	5	15	10
Car14	0	13	0	12	3	13	14	4
Car15	0	0	3	6	3	4	1	0
Car2	36	46	73	1	5	42	27	54
Car3	0	0	0	0	0	0	0	0
Car4	0	0	0	0	0	0	0	0
Car5a	0	0	0	0	0	0	2	0
Car5b	19	4	0	4	6	18	36	14
Car6	0	0	0	0	0	0	0	0
Car7	40	13	18	42	22	61	26	40
Car8	0	0	0	1	0	4	0	1
Car9	31	38	10	0	32	17	10	24
Card10	26	9	16	28	14	11	11	15
Card11	129	17	43	63	124	15	87	94
Card14	6	1	1	0	0	0	2	1
Card6	1286	1148	1171	893	1391	1724	1433	1473
Card9	440	528	526	438	327	354	579	476
Carf	151	48	78	83	224	144	74	150
Carhsp1	286	352	316	280	318	416	284	355
Carkd	1086	1218	1155	1012	1038	1169	1011	1301
Carlr	0	0	0	0	0	0	0	0
Carm1	836	603	696	855	999	1236	834	976
Carns1	62	96	160	40	146	53	84	85
Cars	1034	791	946	940	933	1621	976	1217
Cars2	254	252	399	209	332	550	294	470
Cartpt	0	1	0	1	0	0	0	1
Casc1	0	18	0	0	2	1	1	1
Casc3	1481	1264	1132	1342	1238	1980	1439	1616
Casc4	272	285	258	312	191	398	277	291
Casc5	0	0	26	13	0	26	6	26
Casd1	3672	3911	3143	3694	4107	5256	4006	4309
Cask	2913	3250	2256	2514	2402	3189	2427	2797
Caskin1	0	14	0	2	10	2	0	7
Caskin2	0	0	0	0	2	0	0	0
Casp1	1796	2083	1571	1522	1722	2656	1542	2069
Casp12	11	189	50	41	21	102	90	46
Casp14	0	0	0	0	0	0	0	0
Casp2	978	1134	1090	995	1087	1633	812	1335
Casp3	1226	1284	977	892	1164	1605	1200	1340
Casp4	276	299	168	248	243	383	197	291
Casp6	662	743	734	654	843	934	773	838
Casp7	386	432	324	472	612	467	291	483
Casp8	7348	7392	6809	7053	7062	8951	6874	8039
Casp8ap2	726	569	614	705	534	614	613	597
Casp9	1420	1387	1380	1331	1520	1834	1459	1613
Casq1	0	0	0	2	0	0	1	0
Casq2	0	0	0	0	0	0	0	0
Casr	0	0	0	0	0	0	0	0
Cass4	1384	1448	958	1037	1430	1342	1617	1274
Cast	695	739	616	572	875	1095	830	846
Casz1	36	10	60	42	27	61	27	64
Cat	3851	3206	2962	2559	2851	3818	3289	3444
Catip	210	228	105	154	108	227	204	158
Catsper1	0	0	0	0	0	0	0	0
Catsper2	32	37	2	21	25	8	18	4
Catsper3	4	0	0	0	0	6	0	5
Catsper4	0	0	0	0	0	0	0	0
Catsperb	0	0	0	0	0	0	0	0
Catsperd	1	0	0	0	2	0	0	0
Catsperg1	1	19	0	1	5	0	12	0
Catsperg2	0	0	0	0	0	0	0	0
Cav1	75	42	96	19	91	90	39	66
Cav2	343	455	323	602	510	429	349	474
Cav3	0	0	0	0	0	0	0	0
Cbfa2t2	1044	891	736	829	700	1596	870	1126
Cbfa2t3	785	626	610	688	631	1077	652	716
Cbfb	1809	2247	1823	1575	2329	3017	1749	2471
Cbl	2574	1924	3080	1414	3458	3855	2486	3379
Cblb	469	564	467	304	548	888	484	603
Cblc	0	0	0	0	0	0	0	0
Cbll1	1891	2456	1924	1679	2036	2844	1730	2314
Cbln1	0	0	0	0	0	8	0	0
Cbln2	0	0	0	0	0	0	0	0
Cbln3	6	17	0	0	0	0	0	0
Cbln4	0	0	0	1	0	0	0	0
Cbr1	766	850	827	883	837	938	1014	1011
Cbr2	13	117	48	39	24	52	61	47
Cbr3	224	401	402	441	378	361	312	392
Cbr4	387	514	290	275	379	370	277	323
Cbs	21	0	21	0	2	27	0	18
Cbwd1	55	150	104	119	110	129	114	109
Cbx1	475	612	595	359	467	548	493	611
Cbx2	50	10	78	50	68	64	46	57
Cbx3	212	280	240	256	167	331	202	247
Cbx4	834	1021	705	1135	1032	1364	841	1075
Cbx5	416	528	522	118	545	744	857	694
Cbx6	258	309	353	293	220	376	339	338
Cbx7	297	283	183	228	329	329	208	282
Cbx8	415	407	440	444	503	557	433	464
Cby1	187	217	249	121	172	278	221	257
Cc2d1a	591	447	457	469	528	561	425	562
Cc2d1b	982	810	759	910	791	1085	876	945
Cc2d2a	10	52	22	122	149	73	70	57
Ccar1	1078	781	860	731	1034	1713	1067	1225
Ccar2	921	606	746	565	815	892	674	778
Ccbe1	0	0	0	0	0	0	1	0
Ccbl1	66	68	97	116	57	88	149	73
Ccbl2	210	173	210	139	234	323	223	245
Ccdc101	413	500	384	597	428	607	400	511
Ccdc102a	193	95	42	94	126	211	117	164
Ccdc103	0	0	0	6	0	4	0	6
Ccdc105	0	0	0	0	0	0	0	0
Ccdc106	172	178	121	104	191	185	170	208
Ccdc107	509	726	614	676	667	739	601	668
Ccdc108	0	0	0	0	0	0	0	0
Ccdc109b	40	36	25	29	24	59	21	52
Ccdc110	0	0	0	0	0	0	0	0
Ccdc112	155	155	75	122	127	194	133	141
Ccdc113	0	0	0	0	0	0	0	0
Ccdc114	15	5	0	28	12	9	14	3
Ccdc115	1072	959	1236	973	1242	1585	895	1383
Ccdc116	0	0	0	3	0	0	0	0
Ccdc117	1746	1610	1868	1562	2020	3945	2219	2563
Ccdc12	878	1114	1038	928	861	1214	986	1135
Ccdc120	13	7	0	0	0	11	0	2
Ccdc121	0	0	0	0	0	0	0	0
Ccdc122	121	239	105	159	115	166	110	128
Ccdc124	650	401	451	650	570	687	473	600
Ccdc125	15	40	17	78	76	48	15	40
Ccdc126	455	528	412	407	426	483	391	486
Ccdc127	1153	1398	1438	1353	1210	1978	1347	1628
Ccdc129	0	0	0	0	0	0	0	0
Ccdc13	0	0	0	0	0	0	0	0
Ccdc130	287	348	431	354	229	399	342	384
Ccdc132	1720	1482	2176	1511	1757	2647	1357	2222
Ccdc134	626	389	453	585	435	456	412	461
Ccdc136	0	0	0	0	0	0	0	0
Ccdc137	279	295	228	369	281	555	269	404
Ccdc138	37	19	61	7	48	90	35	50
Ccdc14	66	63	69	117	172	154	110	134
Ccdc141	0	0	0	0	0	0	0	1
Ccdc142	140	133	261	141	197	269	257	221
Ccdc144b	0	0	0	0	0	0	0	0
Ccdc146	7	4	15	7	29	3	18	12
Ccdc148	0	0	0	0	0	2	0	0
Ccdc149	69	54	12	8	85	28	26	42
Ccdc15	26	100	77	161	58	175	43	90
Ccdc150	0	0	0	0	1	0	4	1
Ccdc151	1	8	1	0	11	8	0	8
Ccdc152	21	33	14	17	49	50	26	34
Ccdc153	0	0	0	0	1	0	0	0
Ccdc154	0	0	0	0	0	0	0	0
Ccdc155	4	3	0	14	0	10	6	2
Ccdc157	81	76	46	111	94	126	114	96
Ccdc158	1	19	8	0	0	0	6	4
Ccdc159	0	0	0	0	0	0	0	0
Ccdc160	0	0	0	0	0	0	0	0
Ccdc162	208	299	196	259	246	197	277	258
Ccdc163	46	68	39	13	37	48	80	52
Ccdc166	171	243	167	174	285	301	184	260
Ccdc167	67	24	63	25	129	157	23	102
Ccdc169	4	2	5	0	0	4	0	3
Ccdc17	109	169	103	234	149	129	143	143
Ccdc170	5	0	0	0	0	4	0	0
Ccdc171	134	49	133	110	189	140	74	102
Ccdc172	0	0	0	0	0	0	0	0
Ccdc173	19	81	33	35	48	66	36	46
Ccdc174	465	558	468	579	378	752	519	535
Ccdc175	0	0	0	0	0	0	0	0
Ccdc176	0	0	2	0	2	0	0	0
Ccdc177	0	0	0	0	0	0	0	0
Ccdc178	0	0	1	0	0	8	0	1
Ccdc18	13	2	32	0	0	25	13	26
Ccdc180	0	0	0	0	0	0	0	0
Ccdc181	170	152	220	83	167	205	123	205
Ccdc183	0	1	0	1	0	0	3	0
Ccdc184	8	0	0	0	0	0	0	0
Ccdc185	0	0	0	0	0	0	0	0
Ccdc186	474	495	296	407	491	675	605	492
Ccdc22	1046	859	1091	1096	1206	1430	1289	1313
Ccdc23	737	915	761	811	723	894	846	883
Ccdc24	0	0	0	0	0	0	0	0
Ccdc25	287	390	313	298	314	555	396	406
Ccdc27	4	7	5	8	6	7	6	8
Ccdc28a	100	130	122	204	91	131	120	163
Ccdc28b	309	340	262	288	223	457	321	355
Ccdc3	0	0	0	0	0	0	0	0
Ccdc30	12	14	5	15	0	14	12	7
Ccdc32	584	813	552	505	628	782	661	721
Ccdc33	0	0	0	0	0	0	0	0
Ccdc34	114	156	170	101	124	269	144	195
Ccdc34os	0	0	0	0	4	0	4	0
Ccdc36	123	120	38	101	142	99	79	114
Ccdc37	0	0	4	0	0	1	0	1
Ccdc38	0	3	2	0	8	7	0	8
Ccdc39	17	8	7	2	17	11	21	7
Ccdc40	0	1	0	2	13	13	9	11
Ccdc42	1	0	0	0	0	0	0	0
Ccdc42b	0	0	0	0	0	0	1	0
Ccdc43	572	666	470	397	631	1042	572	790
Ccdc47	4346	4145	4695	4526	5247	7387	4442	5883
Ccdc50	5163	4794	4657	4253	5447	6654	4723	5611
Ccdc51	276	293	452	331	192	340	324	290
Ccdc53	636	767	655	629	469	888	706	667
Ccdc54	0	0	0	0	0	0	0	0
Ccdc55	594	662	622	494	508	915	577	700
Ccdc57	26	30	7	9	42	34	45	33
Ccdc58	194	212	99	138	135	169	197	131
Ccdc59	586	480	420	475	456	753	413	523
Ccdc6	240	352	362	331	243	374	425	341
Ccdc60	0	0	0	0	0	0	2	0
Ccdc61	182	172	154	123	151	212	205	181
Ccdc62	80	88	83	111	46	79	35	61
Ccdc63	0	0	0	10	0	0	15	8
Ccdc64	43	43	26	27	13	44	19	40
Ccdc64b	0	0	0	0	0	3	0	1
Ccdc65	0	0	0	0	0	0	1	0
Ccdc66	131	223	121	108	152	150	145	147
Ccdc67	0	0	0	0	0	0	0	0
Ccdc68	0	0	0	0	0	0	0	0
Ccdc69	32	25	21	10	4	54	21	24
Ccdc70	0	0	0	0	0	0	0	0
Ccdc71	925	1104	1088	960	918	1441	1121	1182
Ccdc71l	902	1129	1101	914	1254	1792	878	1370
Ccdc73	49	42	16	75	50	49	9	29
Ccdc74a	2	1	0	0	0	0	0	0
Ccdc77	93	137	106	146	118	141	94	118
Ccdc78	0	0	6	0	3	0	18	6
Ccdc79	0	1	2	0	0	0	1	1
Ccdc7a	0	0	0	0	0	0	0	0
Ccdc7b	0	0	0	0	0	0	0	0
Ccdc8	36	39	54	71	106	74	73	76
Ccdc80	8	20	30	32	6	12	41	17
Ccdc81	0	0	0	0	0	0	0	0
Ccdc82	170	215	221	111	369	582	310	405
Ccdc83	0	0	0	0	0	0	0	0
Ccdc84	34	58	21	74	29	100	40	70
Ccdc85a	0	0	0	0	0	0	0	0
Ccdc85b	142	132	156	170	187	206	129	176
Ccdc85c	44	13	10	20	25	30	16	25
Ccdc86	899	752	629	517	884	1065	768	855
Ccdc87	0	0	0	0	0	0	0	0
Ccdc88a	857	818	993	869	873	1109	807	959
Ccdc88b	1943	1136	1241	1225	1607	2065	1603	1724
Ccdc88c	1	0	0	0	0	0	0	0
Ccdc89	29	19	16	0	41	26	9	20
Ccdc9	148	98	131	81	156	169	170	157
Ccdc90b	921	1158	908	794	1099	964	948	1019
Ccdc91	438	410	264	386	387	554	276	417
Ccdc92	1	0	0	0	0	14	14	1
Ccdc93	2109	1677	1614	1535	1953	3409	1988	2566
Ccdc94	331	285	254	258	311	444	258	358
Ccdc96	0	4	0	0	8	20	13	6
Ccdc97	1892	1839	1944	1867	2042	2576	1417	2342
Ccer1	0	0	0	0	1	0	0	0
Cchcr1	30	7	70	0	33	58	25	46
Ccin	0	0	0	0	0	0	0	0
Cck	6	0	0	7	0	0	0	2
Cckar	1	0	0	0	0	0	0	0
Cckbr	0	0	0	0	0	0	0	0
Ccl1	0	0	0	0	0	2	0	1
Ccl11	0	0	0	0	0	0	0	0
Ccl12	1492	2262	1433	1379	2339	2098	1232	1906
Ccl17	2	0	0	0	64	0	0	13
Ccl19	0	0	0	0	0	0	0	0
Ccl2	92	235	92	86	174	201	86	165
Ccl20	0	0	0	0	0	0	0	0
Ccl21a	0	0	0	0	0	0	0	0
Ccl21b	0	0	0	0	0	0	0	0
Ccl21c	0	0	0	0	0	0	0	0
Ccl22	22	8	22	0	212	52	3	74
Ccl24	198	182	173	158	179	131	242	194
Ccl25	58	37	74	32	88	77	54	84
Ccl26	0	0	0	0	0	0	0	0
Ccl27a	10	11	2	1	6	8	12	10
Ccl27b	0	0	0	0	0	0	0	0
Ccl28	0	0	0	0	8	0	0	1
Ccl3	309	685	365	366	460	488	322	542
Ccl4	524	1072	727	520	939	884	457	821
Ccl5	5	22	53	13	79	40	22	40
Ccl6	5097	7349	5223	5124	5090	5567	5169	5720
Ccl7	8	7	20	2	11	15	38	16
Ccl8	1	13	0	0	11	0	8	4
Ccl9	5232	7531	6156	5912	5002	5078	5247	5888
Ccm2	1677	1781	1542	1522	1440	2670	1673	2010
Ccm2l	0	1	0	12	9	1	5	4
Ccna1	0	0	0	0	0	0	0	0
Ccna2	32	66	22	41	11	116	29	52
Ccnb1	26	48	19	0	62	44	3	42
Ccnb1ip1	0	0	0	0	0	0	0	1
Ccnb2	21	6	1	13	23	18	18	17
Ccnb3	0	0	0	0	0	0	0	0
Ccnc	850	1212	994	938	1092	1343	901	1250
Ccnd1	2598	2690	3173	2589	2647	2535	2373	2951
Ccnd2	2	1	1	20	97	20	11	30
Ccnd3	777	517	719	617	723	706	671	710
Ccndbp1	999	1233	968	1295	1098	1074	971	1157
Ccne1	28	47	15	0	0	30	9	10
Ccne2	10	11	6	27	27	35	35	17
Ccnf	109	137	111	48	67	80	147	105
Ccng1	1740	1987	1982	1564	1936	2686	1763	2459
Ccng2	7616	8648	6813	7304	7450	11217	7697	9028
Ccnh	1190	1351	923	1131	1170	1549	1146	1348
Ccni	8291	8339	8136	7646	7711	7092	7121	8175
Ccnj	206	170	185	229	142	358	197	229
Ccnjl	12	7	11	0	17	16	31	21
Ccnk	94	135	102	75	126	121	113	118
Ccnl1	806	807	669	772	767	1386	904	923
Ccnl2	1411	1224	1003	1313	1471	1770	1339	1405
Ccno	0	1	0	0	0	0	0	0
Ccnt1	1147	972	889	924	1140	1706	1307	1194
Ccnt2	928	879	1013	623	1166	1573	953	1149
Ccny	667	565	795	642	962	1135	771	924
Ccnyl1	61	87	64	86	84	182	81	104
Ccp110	67	25	154	7	98	121	88	110
Ccpg1	5410	5130	4260	4567	5360	7619	5570	5879
Ccpg1os	89	89	53	112	81	85	80	79
Ccr1	848	867	1141	1332	1126	1154	1186	1139
Ccr10	3	18	1	0	0	2	6	2
Ccr1l1	120	142	80	38	57	93	65	70
Ccr2	65	91	71	58	145	48	65	83
Ccr3	77	58	75	17	9	54	71	46
Ccr4	0	0	0	0	0	0	0	0
Ccr5	29067	32370	27929	24367	31189	40387	27134	33831
Ccr6	73	98	40	66	59	34	21	65
Ccr7	0	0	3	0	43	0	15	15
Ccr8	1	0	0	0	0	0	0	0
Ccr9	24	0	6	16	25	37	6	13
Ccrl2	513	653	658	661	578	604	475	660
Ccrn4l	30	8	12	43	34	77	35	45
Ccs	538	438	473	392	419	644	499	552
Ccsap	7	30	16	35	41	32	55	24
Ccser1	0	0	0	0	0	1	0	0
Ccser2	814	844	476	377	901	1139	655	799
Cct2	2278	2576	2992	2543	2307	3557	2153	3023
Cct3	5236	4812	5375	4582	4989	7242	5199	6018
Cct4	5475	5322	6430	4609	5153	8649	5165	6996
Cct5	4446	4556	5483	3653	4616	7378	4525	5958
Cct6a	5680	5799	6687	5604	6451	10624	5878	8525
Cct6b	1	11	3	10	27	9	5	9
Cct7	5200	4477	6302	4580	5352	7068	4734	6477
Cct8	5505	5943	6009	4904	5922	8800	5527	7154
Cct8l1	0	0	0	0	0	0	0	0
Ccz1	1537	1561	1412	1649	1234	1794	1162	1580
Cd101	201	282	282	262	301	439	208	340
Cd109	0	0	0	0	0	0	0	0
Cd14	20634	18138	18755	18408	18488	21927	20312	21190
Cd151	1438	1765	1587	1607	1108	1472	1471	1651
Cd160	0	0	0	0	0	0	0	0
Cd163	99	36	0	19	3	41	20	18
Cd163l1	0	0	0	0	0	0	0	0
Cd164	42278	48755	40603	39492	45458	55289	40386	48539
Cd164l2	0	0	0	0	0	0	0	0
Cd177	47	33	0	0	0	0	124	0
Cd180	2959	3303	3151	2655	2773	3031	2629	3004
Cd19	0	0	0	0	0	0	0	0
Cd1d1	348	443	386	355	509	620	511	537
Cd1d2	0	0	0	0	2	0	0	1
Cd2	0	0	0	0	0	0	0	0
Cd200	0	0	0	0	3	11	0	4
Cd200r1	685	925	1016	620	840	1240	730	1106
Cd200r2	0	0	0	0	0	0	0	0
Cd200r3	0	0	0	0	5	3	0	5
Cd200r4	26	41	33	11	25	22	23	20
Cd207	2	0	0	0	27	0	0	4
Cd209a	0	1	0	0	0	7	24	0
Cd209b	0	2	0	0	0	0	0	1
Cd209c	0	0	0	0	0	0	0	0
Cd209d	0	0	0	0	0	0	0	0
Cd209e	0	0	0	0	0	0	0	0
Cd209f	0	25	0	11	5	1	13	3
Cd209g	0	6	0	0	1	0	11	2
Cd22	369	294	458	227	344	484	388	488
Cd226	0	0	0	0	0	0	1	0
Cd244	103	20	33	26	47	178	17	69
Cd247	0	0	0	0	9	0	0	1
Cd248	0	0	0	0	0	0	0	0
Cd24a	0	0	0	0	11	6	0	4
Cd27	6	11	4	7	14	7	17	8
Cd274	351	394	325	187	428	556	329	412
Cd276	1582	1450	1127	1397	1429	1168	1109	1317
Cd28	0	5	0	0	0	1	0	0
Cd2ap	1322	1570	1179	1202	1281	1669	1474	1380
Cd2bp2	869	738	753	1066	702	912	1192	910
Cd300a	8545	9443	8388	7257	7318	9768	8098	9256
Cd300c	0	0	6	4	0	4	0	5
Cd300e	0	0	0	0	0	0	0	0
Cd300lb	118	130	116	60	108	146	99	114
Cd300ld	12	0	0	0	3	10	11	2
Cd300lf	28	32	0	4	11	38	26	16
Cd300lg	0	22	0	0	1	12	0	2
Cd300lh	4	5	0	1	0	1	0	1
Cd302	3834	5040	4449	3964	4225	4927	4086	4699
Cd320	613	539	652	589	501	658	532	649
Cd33	10036	9467	8413	8764	10244	12519	8774	10645
Cd34	14648	10599	11820	13853	11279	14694	11003	13525
Cd36	29	104	33	17	43	88	28	51
Cd37	10367	11017	10964	9842	10117	13366	10175	11981
Cd38	2	36	0	0	0	14	104	4
Cd3d	0	0	0	0	0	0	0	0
Cd3e	0	0	0	0	0	0	0	0
Cd3eap	375	425	485	498	497	558	392	513
Cd3g	0	0	0	0	1	0	0	0
Cd4	0	16	3	0	0	11	0	4
Cd40	11	5	0	8	24	22	5	12
Cd40lg	0	0	0	0	0	0	0	0
Cd44	98	41	34	48	118	129	42	95
Cd46	11	9	1	7	15	4	24	5
Cd47	8545	8659	7935	7617	7416	9310	7699	8580
Cd48	4875	5817	5180	5169	4824	7339	4264	5923
Cd5	28	13	2	21	17	6	3	14
Cd52	2109	2274	1748	1892	2140	2329	1633	2152
Cd53	61565	73223	63624	59708	59421	71620	55346	68050
Cd55	0	0	0	0	0	0	0	0
Cd55b	0	0	0	0	0	0	0	0
Cd59a	9	0	0	8	6	4	17	5
Cd59b	0	0	0	0	4	5	0	1
Cd5l	28	7	12	36	9	30	7	17
Cd6	0	0	0	0	0	0	0	0
Cd63	8738	10259	9820	8516	9053	12111	8421	10894
Cd68	27380	28989	27206	24446	26400	29468	25388	29838
Cd69	19	37	19	18	26	0	11	11
Cd7	0	0	0	0	0	0	0	0
Cd70	0	0	0	0	0	0	0	0
Cd72	283	240	192	139	180	384	166	247
Cd74	850	1398	1348	1059	1221	4233	1231	2061
Cd79a	3	1	12	8	10	4	4	8
Cd79b	1315	1348	1256	1210	1216	1348	1021	1421
Cd80	875	912	733	630	703	888	687	811
Cd81	101582	100940	104878	101155	96519	117963	89340	111656
Cd82	6445	7350	7108	7346	6896	7828	6998	7713
Cd83	8320	7834	6597	7159	7396	11643	7326	9162
Cd84	13797	13794	12637	12042	13328	16327	12705	14836
